,Geo_FIPS,year,Geo_NAME,vehicles_per_worker,pct_unemployed,average_commute_time_per_worker_drive_alone,pct_car_wrkr_cmute_01_to_14_min,pct_car_wrkr_cmute_15_to_29_min,pct_car_wrkr_cmute_30_to_44_min,pct_car_wrkr_cmute_44_to_59_min,pct_car_wrkr_cmute_over_60_min,total_workers,land_area,total_population,ln_average_commute_time_per_worker_drive_alone,ln_vehicles_per_worker
175,5129,2019,Searcy County,0.8087504143188597,3.7899968934451698,27.460637129256682,0.33508403361344535,0.2692577030812325,0.14600840336134455,0.11519607843137254,0.09068627450980392,3017,1724955843,7908,3.312753602155755,-0.2122649208718136
176,5131,2019,Sebastian County,0.87368063865126,4.7780492263715075,18.926649430240353,0.3812206400469759,0.40190105695830886,0.11732971227246036,0.03047930123311803,0.027213006459189667,55993,1375720610,127591,2.9405709516810044,-0.1350403721030265
178,5135,2019,Sharp County,0.8533879501621437,4.320591069707677,22.80975073313783,0.3540821724563569,0.2856639040733557,0.1927349673778875,0.0744136836536766,0.0551930876388644,5859,1565401499,17139,3.12718810827244,-0.15854102812855114
179,5137,2019,Stone County,0.8314556106354214,6.2745910126320155,24.03159517081942,0.2945829338446788,0.32406519654841803,0.23154362416107382,0.03235858101629914,0.050575263662511985,4438,1570754768,12475,3.1793694300178768,-0.18457736645796632
180,5139,2019,Union County,0.9249756414420266,4.967997561718988,19.565995676844096,0.37661740558292284,0.36866995073891623,0.14535303776683087,0.051625615763546795,0.030082101806239738,15395,2691655893,39449,2.973793145082749,-0.07798787539263402
181,5141,2019,Van Buren County,0.8586219207425919,7.443682664054848,30.275490196078433,0.25177304964539005,0.3150429264650989,0.1343784994400896,0.11104889884285181,0.13960432997387084,5602,1838244470,16642,3.4103384807557533,-0.152426592720247
183,5145,2019,White County,0.8930506853681862,5.727246122329529,24.804695338104473,0.35977173634265197,0.2860028212362144,0.1381443959989741,0.07800076942805848,0.09672351885098743,31370,2680828175,78762,3.2110329633999983,-0.11311194118533888
186,6001,2019,Alameda County,0.657707615880805,4.614709115723302,31.26250730403038,0.13449487354750514,0.25180314422419686,0.17334928229665073,0.08807792207792207,0.10795078605604921,775603,1909614756,1656754,3.442419529839228,-0.4189947991754992
188,6005,2019,Amador County,0.8289979642614793,6.8824531516183995,32.922468626439745,0.23560687879039627,0.2970009138489657,0.17363130348093378,0.09794799368613442,0.16233280717786824,13263,1539933596,38429,3.494155361649844,-0.18753757950549133
190,6009,2019,Calaveras County,0.8192291703782885,6.3814752405283475,38.8710770690707,0.23553773336839337,0.16447541414672626,0.20878254009992112,0.13180383907441492,0.22922692611096504,16839,2641784992,45514,3.660250454000958,-0.19939141695892257
192,6013,2019,Contra Costa County,0.727570954662735,5.313851018521967,35.713896876134115,0.15646593109092913,0.2410459918467568,0.17304786488911275,0.0973450805093416,0.1778209749264162,542600,1857229826,1142251,3.5755398812794192,-0.3180437525099899
193,6015,2019,Del Norte County,0.8162572172534812,7.689944706123285,14.784373414510402,0.6063967898029033,0.22117313820370588,0.06078130532279004,0.011920217160391832,0.03021361973327039,8833,2606117982,27495,2.6935707725964755,-0.20302575646613752
194,6017,2019,El Dorado County,0.812190072697511,5.462240885156302,29.791759995520216,0.2573826258454778,0.30622509894240824,0.17248408317780514,0.08949158824074442,0.11992216971766669,83084,4423299441,188563,3.3942318450579174,-0.20802088653609438
195,6019,2019,Fresno County,0.8399008718106113,8.709034985337835,22.913186693754025,0.24797716633835334,0.4513963906716655,0.16131568914024275,0.04365243269577005,0.04575204931054203,394237,15432139300,984521,3.1317125829842207,-0.1744714038577483
196,6021,2019,Glenn County,0.8398579752367079,5.3298640255161995,23.061079545454547,0.36341791618608227,0.276720492118416,0.2041522491349481,0.061995386389850055,0.04104190695886198,10984,3403160291,27976,3.138146328378904,-0.17452247853907907
197,6023,2019,Humboldt County,0.7702893256995293,7.807321314447929,18.2185487509742,0.4040938320804275,0.32118467530115025,0.09586088216647043,0.030631283398242913,0.031446426954080245,58861,9241426488,135940,2.9024402372310494,-0.26098908704815527
198,6025,2019,Imperial County,0.8501577822265957,14.177547929940856,21.90295144756111,0.34917720177978673,0.36619817783741787,0.1338018221625821,0.033123808178543684,0.05812557383996045,58942,10814594615,180701,3.0866213970369176,-0.1623333205752407
199,6027,2019,Inyo County,0.7520766773162939,4.131269638077504,17.660957332925523,0.5087787245029692,0.16227730441518204,0.05796540149754712,0.08326878388845856,0.0318874257681384,7825,26410680788,17977,2.8713564028189835,-0.2849169957139769
201,6031,2019,Kings County,0.8528403704513965,7.632758386527231,22.962420787025444,0.3553979947931092,0.3144445059916173,0.16927934415332632,0.06432910504255987,0.05515242157351502,54852,3600883803,150691,3.133859000868465,-0.15918288798157465
204,6037,2019,Los Angeles County,0.7869961685807737,6.085289880665948,31.187865131279214,0.14024209708582275,0.29361508504920947,0.23372501471034005,0.09808588373096928,0.11853859458302872,4783867,10511861492,10081570,3.4400290810593708,-0.23953189896187835
206,6041,2019,Marin County,0.6827252443355017,3.7109864050785797,29.90757825903985,0.18900303837620622,0.2518466377382363,0.17741978597713645,0.10099705072573531,0.1064679099357575,127284,1347950152,259943,3.398111901762327,-0.3816627780399871
208,6045,2019,Mendocino County,0.7795109495128923,8.654871546291808,21.67356055592323,0.43293548874452337,0.2677141562169512,0.10445686659616256,0.030639069345822632,0.07738329052726999,36029,9081426663,87224,3.076093110123313,-0.2490885437415348
209,6047,2019,Merced County,0.8335655289083491,11.867864338482201,28.818697010763046,0.3372238775300524,0.28069454433371005,0.1176615637521833,0.04752902496660844,0.13425459776019727,100490,5014506620,271382,3.361024378264202,-0.18204296091537162
210,6049,2019,Modoc County,0.7778556412053259,8.593508500772797,16.832686502802932,0.593489479952362,0.15125049622866216,0.08058753473600636,0.057562524811433105,0.03771337832473204,2854,10225096402,8907,2.8233226212988596,-0.25121432317045655
212,6053,2019,Monterey County,0.7794008377933084,4.911754574375393,23.943404588782407,0.1997647162787615,0.4172143732947453,0.1453512134233229,0.04673088181687636,0.05079587756409548,185726,8499616876,433410,3.1756929034178922,-0.24922981115725865
213,6055,2019,Napa County,0.8132243271358035,4.472822000214846,25.59676823947916,0.30191690839050295,0.3016713476679405,0.15413539604340284,0.05832067160857621,0.09860797765397425,68253,1937986794,139623,3.2424661028711506,-0.20674828235837617
214,6057,2019,Nevada County,0.7634149761615406,4.617682715621753,26.194144614670382,0.3192098019107249,0.3237167377341178,0.13747503643331355,0.05818535110919199,0.09151508609057052,42788,2480587338,99244,3.2655358978002087,-0.2699535211511707
215,6059,2019,Orange County,0.8296916700045455,4.623180479318911,27.719291603169044,0.18522611484568935,0.3557645095773126,0.23435933557180078,0.07914258946461421,0.08471391155090234,1555379,2053367783,3168044,3.3221286185539243,-0.18670112913022988
216,6061,2019,Placer County,0.8282606212882595,4.243208557298351,27.63499489342075,0.2518187788920605,0.32170283173769165,0.2088122363402127,0.09225882234066739,0.08383433955591482,175120,3644306246,385512,3.319082900498553,-0.1884274141134417
217,6063,2019,Plumas County,0.8204646166241439,5.3720019579050415,20.64573095823096,0.5026942711287578,0.2073170731707317,0.08309699376063528,0.04906409529211571,0.08125354509359047,7447,6612400910,18660,3.0275085647771958,-0.19788449354500454
218,6065,2019,Riverside County,0.84033203125,7.468573322939906,33.84706139536621,0.19727388959221434,0.29923129843652324,0.19089369802939726,0.0849477532154888,0.18087366634310206,1003520,18671212657,2411439,3.5218521830452842,-0.173958189947859
219,6067,2019,Sacramento County,0.8185306300414215,6.522010407816483,27.365942239767296,0.1814995769979693,0.3772281071316441,0.23252584024288203,0.07330694790501864,0.06592799840388265,688050,2499983887,1524553,3.309299256298638,-0.20024446070691015
221,6071,2019,San Bernardino County,0.8527286244357226,7.662156704361873,31.37150786873246,0.20288625480294661,0.33354621492261094,0.19260733718928708,0.07930965763745722,0.14693724382827913,895836,51975576263,2149031,3.445900088268704,-0.15931392462233063
222,6073,2019,San Diego County,0.8219759860918345,6.002034106487072,26.00591394500118,0.17751114258011166,0.3846607556611176,0.2216369487163906,0.07036139739975641,0.05762305714882048,1585831,10904373558,3316073,3.2583239715796317,-0.19604409835289566
223,6075,2019,San Francisco County,0.35438516297205547,4.215603220984336,31.56035159472608,0.0484116620877686,0.14620856793657094,0.12662620522516688,0.04575416018134525,0.05085188396410701,507541,121477743,874961,3.4519016364329214,-1.037370926330587
224,6077,2019,San Joaquin County,0.8473784322952221,7.75754647781938,33.661780956528936,0.23704333050127444,0.31660125413199686,0.1408714256722127,0.06592620365369996,0.19517816173005548,301766,3606127799,742603,3.516363097539108,-0.16560789273592444
226,6081,2019,San Mateo County,0.7266966400007918,3.7377190722546776,27.033729970757463,0.16270805767776048,0.30618239668927366,0.21053630335153853,0.08430966313047683,0.059427225629014604,404137,1161957020,767423,3.297085344506811,-0.31924616501026365
228,6085,2019,Santa Clara County,0.8022255008525483,4.2764932276481735,28.416925675798584,0.14315353600920078,0.3520881481013568,0.2360643096902357,0.08627810172710856,0.08051344940327734,957717,3343890934,1927470,3.346984942144837,-0.2203655375045265
229,6087,2019,Santa Cruz County,0.7500211990163657,5.712310776249395,28.350801450013943,0.24653732829474131,0.26753780984484293,0.139119008170028,0.08112078745684413,0.11451098179087667,129723,1152794691,273962,3.344655299615938,-0.2876538074960843
232,6093,2019,Siskiyou County,0.804362859118627,7.126410961981243,18.87399661241623,0.45902201495096356,0.25245182086276663,0.14491461490981414,0.03710307934983883,0.037788903367395925,15907,16261933244,43468,2.9377851341149794,-0.21770479430447126
233,6095,2019,Solano County,0.8239051496209993,5.99130667805186,31.956561852145313,0.235840491298227,0.27125966580295024,0.17273478464897069,0.09653561300063249,0.16349233876726582,204617,2128488719,441829,3.4643775385200994,-0.19369986538154674
234,6097,2019,Sonoma County,0.802038204216111,4.354354354354354,25.146048390482367,0.28279607113495736,0.34670935917961143,0.15937432391501882,0.05515122668858985,0.08358357492103327,247669,4080764059,499772,3.224700762550048,-0.22059903607049974
235,6099,2019,Stanislaus County,0.8632829491083079,9.084570176312381,29.895421295041995,0.28410089333630956,0.3238332248918355,0.16434348567384913,0.0625952820824567,0.12925118375372224,220704,3874667416,543194,3.3977053347253574,-0.1470127747658876
238,6105,2019,Trinity County,0.7232779097387173,8.82172758831938,22.264615384615386,0.473130508956497,0.1745806084731305,0.12340062553312482,0.08785897071367643,0.06511231162922945,4210,8234265082,12700,3.1029986641854483,-0.32396174653242976
240,6109,2019,Tuolumne County,0.8662010752147917,5.219197254955077,26.57110283076581,0.3409427966101695,0.34438559322033896,0.11546610169491525,0.03787076271186441,0.11371822033898304,19903,5752029633,54045,3.2798242655255443,-0.14363820890153642
241,6111,2019,Ventura County,0.8446303394924833,5.099385517197301,26.978879894249257,0.21986866194795507,0.40166597989766273,0.1851955205274386,0.06603153573719871,0.0821358342157011,403573,4771987962,847263,3.2950543337669105,-0.1688562153982625
242,6113,2019,Yolo County,0.7439440961446335,6.194715328191524,24.03132492442406,0.2918608467344929,0.2750793129854502,0.16757466360354448,0.04579367684060825,0.05924953506180943,96022,2628144759,217352,3.1793581844924352,-0.295789386562712
243,6115,2019,Yuba County,0.8686207011797734,7.1517529111401705,30.051345355660512,0.203098697997183,0.3267374351575114,0.19605620254903983,0.13026898897248274,0.10395410354185991,29921,1636913845,76360,3.4029074305501097,-0.14084872635425266
244,8001,2019,Adams County,0.8315366180907251,4.0016861551995895,29.13177871820601,0.14817287996722656,0.340172060630889,0.2623187218353134,0.10782466202376076,0.0805120852109791,257878,3020716474,504108,3.371829630494265,-0.18447994272504867
246,8005,2019,Arapahoe County,0.8099934023459623,4.080307839351173,26.82293067352045,0.15973780355406464,0.37539532439415063,0.25388873329410244,0.08228411747860921,0.053100129965353064,342546,2066706152,644560,3.289257143827131,-0.21072917660072377
248,8009,2019,Baca County,0.8103879849812266,2.0531400966183577,12.540322580645162,0.601908657123381,0.19154737559645535,0.10633946830265849,0.0190865712338105,0.010906612133605999,1598,6617400568,3561,2.528949259008298,-0.21024215219258183
250,8013,2019,Boulder County,0.69527307456492,4.199240562876926,22.77777332253382,0.2523289346037821,0.32645616553043894,0.15339738734069555,0.05724993023163098,0.039130088107483155,169624,1881309466,322510,3.1257852062060936,-0.3634505975444108
253,8017,2019,Cheyenne County,0.8112980769230769,7.415485278080698,14.398016997167138,0.5793650793650794,0.2447089947089947,0.042328042328042326,0.03571428571428571,0.031746031746031744,832,4605713960,2026,2.667090488569205,-0.20911974994867882
254,8019,2019,Clear Creek County,0.7399682161303138,3.1278748850046,30.057313730376276,0.18610478359908883,0.22414578587699316,0.21981776765375854,0.185876993166287,0.09817767653758543,5034,1023234039,9495,3.403106016738061,-0.30114804488160135
256,8023,2019,Costilla County,0.7585949177877429,9.59792477302205,23.801169590643276,0.3586869495596477,0.2722177742193755,0.1489191353082466,0.13530824659727783,0.04323458767013611,1338,3179452298,3745,3.169734721933981,-0.27628734921228604
259,8029,2019,Delta County,0.781688822317918,6.614654002713705,28.926444640494044,0.2893363939899833,0.3172996661101836,0.11665275459098498,0.08232470784641069,0.14054674457429048,10682,2958090985,30565,3.3647562161884497,-0.2462985430548144
260,8031,2019,Denver County,0.7318443888694461,3.7511221766036655,25.23605560611456,0.15194608498702794,0.3618164752008107,0.22776268755485782,0.06325710694122566,0.03494286481652227,391463,397024773,705576,3.228273749950206,-0.3121873711315887
262,8035,2019,Douglas County,0.7985895330255682,2.891399339230523,26.934721567638253,0.20185786744172793,0.3473844848438796,0.2385972910848958,0.10538680242903187,0.06070046794957036,180224,2176240583,336041,3.2934162188835323,-0.22490819109359447
264,8039,2019,Elbert County,0.8370288248337029,2.0152389090650145,38.70205623164079,0.11725772184997549,0.19259682954731167,0.27275698643569213,0.20779539140382416,0.18319986925968296,13530,4793643980,25717,3.6558927312247866,-0.17789677081359895
265,8041,2019,El Paso County,0.8463393445569468,5.818094910551381,23.605840284872592,0.226982790493915,0.44891364798652816,0.1686338964198386,0.04465337090695557,0.0505224369828837,333820,5508514019,698974,3.1614941511139807,-0.16683488330405702
267,8045,2019,Garfield County,0.7573105102768593,4.445587701246822,31.79964678178964,0.23649945893112717,0.25332495549272177,0.16148287778825007,0.09355255349600307,0.14458756588822563,30846,7633795354,59055,3.4594551822335506,-0.2779819243413963
269,8049,2019,Grand County,0.6997578692493946,3.299407225142602,26.150549805950842,0.2793869516310461,0.28388638920134984,0.14904386951631046,0.07775590551181102,0.07944319460067492,8260,4782273598,15303,3.26387021537407,-0.3570209048486006
270,8051,2019,Gunnison County,0.6371700562527045,5.120218047308478,17.103587513589066,0.4465095696426596,0.11240181435999558,0.10155990706936609,0.018364863369841798,0.03352140723531364,9244,8389338078,16802,2.839288237620806,-0.45071869474863885
273,8057,2019,Jackson County,0.6761006289308176,1.687116564417178,33.57615894039735,0.32007233273056057,0.19168173598553345,0.11573236889692586,0.0162748643761302,0.17540687160940324,636,4179530230,1261,3.5138162597703047,-0.3914133546525141
274,8059,2019,Jefferson County,0.8102909198522884,3.632225374084783,27.210088748535707,0.17960148122024333,0.3431352495150767,0.24543114089225887,0.10165755598659848,0.0604478927878681,310876,1979623397,574798,3.3035878144045254,-0.21036193548681084
277,8065,2019,Lake County,0.7931943445962137,4.107424960505529,32.70417918601475,0.2932484076433121,0.11210191082802548,0.2267515923566879,0.13146496815286624,0.169171974522293,4173,976215867,7751,3.487502873590653,-0.23168701222044402
279,8069,2019,Larimer County,0.7928008455043231,4.650494516690265,23.525617348206552,0.28100476692013127,0.3609100373195663,0.1421978971976841,0.06011311542278259,0.06229871481885095,177882,6723025059,344786,3.158089927346317,-0.23218322948821526
280,8071,2019,Las Animas County,0.7569296375266524,8.055380742605413,21.745667153894342,0.5242137758055181,0.17325873046498166,0.1072737796642871,0.039552382789890025,0.07968358093768088,5628,12361852579,14266,3.079414526374281,-0.2784849789708636
281,8073,2019,Lincoln County,0.7789115646258503,2.662337662337662,17.92702485966319,0.5628252788104089,0.20074349442379183,0.06022304832713755,0.011895910780669145,0.09144981412639405,1470,6676158660,5585,2.8863093429880444,-0.249857763784442
282,8075,2019,Logan County,0.8397441838910001,3.278125804513859,18.602210504968568,0.6034979819334999,0.19008264462809918,0.06534691524120699,0.0396886411685566,0.049106284835671726,10789,4761947979,22380,2.9232804180108736,-0.17465797651431503
283,8077,2019,Mesa County,0.8348076557542439,6.6693032759870805,19.719103918284777,0.3700748207258077,0.43268467963974055,0.0622520882915675,0.026257252632725124,0.04682128579650629,68393,8621849401,151218,2.9815879078927994,-0.18055393305659553
288,8087,2019,Morgan County,0.8249943570837409,4.0743086341566395,19.14782038675844,0.5536989095473445,0.23448654585392642,0.0602494704636385,0.03655762140111399,0.07240919432023221,13291,3316441486,28517,2.9521888912250622,-0.19237873256934415
290,8091,2019,Ouray County,0.6906443071491615,3.800082610491532,30.805389221556887,0.33351063829787236,0.13191489361702127,0.1574468085106383,0.09361702127659574,0.17180851063829788,2266,1402719363,4796,3.42768964939911,-0.3701303386136981
293,8097,2019,Pitkin County,0.5221965614575315,3.014299642508937,18.98389388915206,0.2920882721403103,0.18251903247566734,0.08123735183579069,0.02168256721595837,0.0327647682374482,11691,2514104907,17926,2.943590929629433,-0.6497112074620138
294,8099,2019,Prowers County,0.8649155722326454,4.816354816354816,14.288035750558603,0.640600624024961,0.1983229329173167,0.06181747269890796,0.02749609984399376,0.031786271450858036,5330,4243429484,12022,2.659422526269773,-0.14512338116919607
297,8105,2019,Rio Grande County,0.8335195530726257,8.705975464978236,16.963036963036963,0.4316580554250822,0.35791451385627054,0.08619069985908877,0.02372005636449037,0.040864255519023014,4475,2361956092,11305,2.8310366805501177,-0.18209811807109452
301,8113,2019,San Miguel County,0.5587649402390438,2.522935779816514,21.082856180532165,0.26072836928786824,0.23660403618649964,0.09765715611227094,0.06610995128740431,0.02760380422175829,5020,3332606082,8049,3.048460206930003,-0.5820263947289783
302,8115,2019,Sedgwick County,0.6988082340195017,7.00888450148075,23.48739495798319,0.3950310559006211,0.2546583850931677,0.07453416149068323,0.08074534161490683,0.08198757763975155,923,1419419016,2322,3.15646389247767,-0.35837891770707964
303,8117,2019,Summit County,0.7854667646749973,3.168239378086344,16.690325112840977,0.3868131868131868,0.362753036437247,0.0898207056101793,0.010352805089647196,0.03441295546558704,19046,1575590637,30649,2.8148292169831803,-0.24147713322552317
305,8121,2019,Washington County,0.7652833556448014,2.4348568987612134,25.25682182985554,0.4098360655737705,0.2223360655737705,0.14907786885245902,0.0778688524590164,0.09836065573770492,2241,6521806798,4868,3.229096290711054,-0.2675091142008867
306,8123,2019,Weld County,0.8545202958226139,4.05302577711817,27.950546890599693,0.22561062198239137,0.32628514626526556,0.2201789264413519,0.09217551831865947,0.09583925021300767,148873,10320918528,305345,3.3304367661574346,-0.15721502501445211
308,9001,2019,Fairfield County,0.7641218893319932,6.56125832029437,26.593933848952627,0.22392203498511778,0.31638042961706464,0.15843806206186176,0.06954275592502734,0.08664876406078396,464651,1618659464,943926,3.280683138988863,-0.2690279615304678
309,9003,2019,Hartford County,0.8518540332500458,5.8410995502029825,22.98261632744941,0.25016853573785536,0.41028340023512216,0.18603033879822783,0.049411130218398665,0.0393226400857226,441443,1903543898,893561,3.1347381183093463,-0.1603400893066652
310,9005,2019,Litchfield County,0.8620034214027751,4.977021609465141,28.38811601037491,0.24719251336898396,0.30818850267379677,0.18944964349376114,0.09689171122994653,0.10324197860962567,94698,2384120288,182002,3.3459706072534745,-0.1484960391815703
311,9007,2019,Middlesex County,0.8632426468862233,4.6497558446048135,26.67325815125173,0.23118180590841586,0.31659241258269205,0.24308700614897455,0.09152276102458362,0.05793045890251237,85202,956493754,163053,3.2836614961336026,-0.14705946069071307
312,9009,2019,New Haven County,0.834819668663404,6.443381943477656,24.779910692352622,0.23624992244214182,0.3693019792765403,0.18330458522057455,0.06079046969038903,0.05963889061239685,416012,1565683007,857513,3.2100332721732197,-0.18053954312779572
313,9011,2019,New London County,0.87411504257618,5.931567547671966,23.670490862902565,0.2692209903461666,0.3952909633031057,0.16345257448398604,0.0534389373849129,0.0587859129537032,132351,1722711022,267390,3.1642291610760798,-0.13454328432722895
315,9015,2019,Windham County,0.8905203827029744,5.536354123727684,26.995207055214724,0.25724631021743527,0.32957156248276875,0.18232947966254343,0.10614442994467624,0.08340838495046593,55709,1328478482,116566,3.2956593337728863,-0.11594928745993609
317,10003,2019,New Castle County,0.842820670768363,5.9322379973592145,25.54356578151401,0.20562443651607037,0.39706641597250586,0.1963274332873556,0.060836999992294236,0.06366116218319681,269482,1104157957,556165,3.240385456423417,-0.17100107104963708
318,10005,2019,Sussex County,0.8624909122559109,4.335471690843592,26.54290541306665,0.2502178252765554,0.35774079343546306,0.22112298580551235,0.06764164157540063,0.07597966228810288,97659,2424573396,224384,3.2787624958990174,-0.1479306666470176
319,11001,2019,District of Columbia,0.3680407440796851,6.908195376916199,29.552917691266266,0.04775791047683432,0.15618429420156177,0.1318154995502644,0.048648788005522865,0.03030129420729087,363832,158340389,692683,3.386182476414986,-0.9995616293341081
320,12001,2019,Alachua County,0.8037377016760329,5.148447789275635,22.605695971750436,0.2171187667674488,0.4343908359238598,0.16255163309628243,0.041749350594046754,0.031759144913341565,121358,2267634813,265443,3.118201908671219,-0.21848230472804667
323,12007,2019,Bradford County,0.8884253316217373,6.833961515572307,33.595791420973526,0.26180210060807074,0.20574903261470426,0.18054173576561636,0.131232725262576,0.17689331122166943,9348,761362115,27317,3.514400803795886,-0.11830467361135327
324,12009,2019,Brevard County,0.8540586177783138,5.193137398474727,24.972161405523753,0.2206811797752809,0.411024424499863,0.203698787338997,0.06299671142778844,0.056021341463414635,248730,2628793422,585507,3.217761660638635,-0.15775544846444475
325,12011,2019,Broward County,0.8371372625228658,6.051512951141724,28.09220545562143,0.15612538275297302,0.3573455191198462,0.25012795520900094,0.09577057964822332,0.07507187744783878,946828,3115289087,1926205,3.335492151940164,-0.17776722848188709
326,12013,2019,Calhoun County,0.8600893046991283,5.8835027365129005,30.995776839297623,0.23879310344827587,0.2831896551724138,0.21508620689655172,0.08599137931034483,0.14655172413793102,4703,1469394565,14362,3.4338509642144626,-0.15071905245245587
332,12027,2019,DeSoto County,0.7765635898628226,4.764912280701754,26.460634753638438,0.20673579294268948,0.39120649465477053,0.1470139056345953,0.08480025721405032,0.08705088015432844,12903,1649027549,36903,3.2756581475766415,-0.2528767468129902
334,12031,2019,Duval County,0.8593033761240613,5.771477999060163,24.693004203681948,0.17595803611209357,0.4218803827091879,0.24809724818681647,0.05951697433753921,0.034791535567794005,450487,1975200913,936186,3.2065199728964,-0.1516332457470642
336,12035,2019,Flagler County,0.8581044505636753,4.805698910502404,26.73907388137357,0.28226914271177816,0.30206054439074026,0.23927753752225897,0.07835156448740778,0.07590943780208598,42489,1256519820,109801,3.28612593686959,-0.15302944964985205
337,12037,2019,Franklin County,0.8554044380816035,6.156552330694811,20.534069981583794,0.453919882034898,0.2634553944458098,0.13025313344802164,0.018432047186040797,0.06807569427377734,4191,1411908392,11811,3.0220854569543296,-0.1561808948913507
340,12043,2019,Glades County,0.7891080855793275,12.021983054728647,34.405027044225264,0.19907138711549624,0.3354614045269878,0.1538015089959373,0.015380150899593732,0.20835751596053395,3599,2089001842,13516,3.5382026887092213,-0.23685197692377905
342,12047,2019,Hamilton County,0.8702746804460157,11.668228678537956,22.99587992937022,0.3091060985797828,0.35421888053467,0.16040100250626566,0.09078251183514341,0.031746031746031744,3677,1330689567,14326,3.1353150663771845,-0.13894639251345411
344,12051,2019,Hendry County,0.7399145406560261,7.3691352225875475,28.88537142015755,0.3380461165048544,0.1767597087378641,0.10898058252427184,0.05952669902912621,0.14089805825242718,15914,2994619266,40732,3.3633352877331286,-0.30122058505286164
345,12053,2019,Hernando County,0.8449943790308265,6.453890118244391,30.37902524647714,0.22905205583998473,0.34890450599421247,0.15314656406016472,0.09488981460870671,0.14324100868127326,67604,1224962206,186313,3.4137524112834643,-0.1684253036816129
347,12057,2019,Hillsborough County,0.8363077012801446,5.474692867354268,27.973813248498075,0.1783649180399487,0.34376101928159747,0.247782101410156,0.10478342138356929,0.07480317417720098,685860,2646772012,1422278,3.331268831439285,-0.17875866988404443
353,12069,2019,Lake County,0.8595374313531495,5.479597949810291,30.167729371486008,0.2002925201678944,0.30933245983560975,0.23088525439351582,0.12974488280149002,0.09984536043207666,139482,2462450874,345867,3.4067727892013533,-0.15136090495841556
354,12071,2019,Lee County,0.8409274387792731,5.315595273119545,27.58258374833169,0.18157534463523392,0.35682284499597033,0.24855617457529888,0.09892975670529772,0.0660481943823665,301001,2023963480,737468,3.317184549932739,-0.17324990242320423
355,12073,2019,Leon County,0.8561735527873288,7.203387148833294,20.494555918494324,0.25245880141626964,0.47369993151782724,0.16346840349113376,0.028492955078608793,0.01862860806341158,141928,1727237331,289770,3.02015928592425,-0.15528217480778328
362,12086,2019,Miami-Dade County,0.8081067413544949,5.30597321216956,32.31814649592482,0.1020985121668446,0.28339589349521904,0.2902201166587134,0.112722260758626,0.11474665184245006,1285350,4920565755,2699428,3.475628883491228,-0.21306112354947176
366,12093,2019,Okeechobee County,0.864706270191864,6.717054736072169,24.893407443889398,0.3535257927117842,0.33195862348725574,0.11676019200865391,0.041173686701372454,0.11750388749915489,15167,1992107752,41144,3.2146030071256217,-0.1453654017504228
367,12095,2019,Orange County,0.834535731215928,5.1303881819221315,27.340768657624487,0.1456433130575578,0.37089196741705793,0.27883827933058686,0.09297109920543133,0.04927294778102163,675040,2335820971,1349746,3.3083789456637396,-0.1808797192822978
369,12099,2019,Palm Beach County,0.8262443641575349,5.869014235668702,25.568251677903497,0.20199332465047218,0.38376859641655975,0.2326596115752993,0.0659966783255945,0.0603533519150829,669820,5087468869,1465027,3.2413514130078633,-0.19086470882887183
370,12101,2019,Pasco County,0.8393549647071953,5.74125865057512,32.34554665657649,0.1881632322741849,0.27995103841056923,0.21659939506135373,0.1346696610118054,0.1430760826682043,215058,1933633890,524602,3.4764763501593303,-0.17512158128845956
371,12103,2019,Pinellas County,0.8203051252775705,5.375474917861924,24.186508710221673,0.23128935386999902,0.3868667054150925,0.1964351448222416,0.06801801801801802,0.048958636055410246,444932,709079114,964666,3.185794986393425,-0.19807890394032415
373,12107,2019,Putnam County,0.8626442647405197,8.69687985316956,31.83278033010039,0.2558072724287942,0.24267421817286383,0.17425921365837643,0.12874497250266764,0.1633013215135845,25474,1885167063,73252,3.4604965868383757,-0.1477528805963271
375,12111,2019,St. Lucie County,0.8501349237987182,5.660377358490567,28.09779169163003,0.1866473383264879,0.373705403881775,0.21507610533945398,0.09024724168478698,0.088717081420633,130444,1480568023,312947,3.335690985765066,-0.16236020821381936
376,12113,2019,Santa Rosa County,0.8627198292133661,5.407642433439095,29.471665745112215,0.1717832023169218,0.32867190732312784,0.27295545442008,0.12726520479933803,0.07205902634119432,76821,2622050628,174755,3.383429318569664,-0.1476652881013175
378,12117,2019,Seminole County,0.8461635537607269,4.96787273351536,27.100230375301418,0.18231338676920322,0.3715913428236192,0.24222847368495456,0.10276273814067675,0.06450001649255244,229796,801150340,461402,3.299542228783154,-0.1670426121026626
383,12127,2019,Volusia County,0.8424815023574989,4.867149049627313,25.71478133151004,0.24446407227307856,0.36185502181729157,0.18886718093711147,0.0682456401418964,0.0843601941234921,223542,2852204344,536487,3.247065975652324,-0.17140357265540432
386,12133,2019,Washington County,0.915433658125827,8.855454056958624,31.13352666750725,0.24389345771449614,0.22302688106051308,0.21504848410457839,0.13735117221062967,0.15416717810236896,8313,1514305977,24764,3.4382852664245127,-0.0883573826753566
388,13003,2019,Atkinson County,0.8725247524752475,7.996609211641707,24.70893275342924,0.29103319888302825,0.3555693453304375,0.15110145826869376,0.05057399937946013,0.079118833385045,3232,887636792,8239,3.2071648281907623,-0.13636425570882674
