"fips', 'county_zip_file_name', 'roads_length', 'intersections","NA","NA","NA"
"29221","tl_2019_29221_roads.zip","3752023.21940087","9871"
"29223","tl_2019_29223_roads.zip","1999296.71271084","3105"
"29225","tl_2019_29225_roads.zip","3429437.36553246","12048"
"29227","tl_2019_29227_roads.zip","878698.954962555","1124"
"29229","tl_2019_29229_roads.zip","3185038.02603681","5502"
"29510","tl_2019_29510_roads.zip","2434279.42055449","16108"
"30001","tl_2019_30001_roads.zip","7550088.00940237","6971"
"30003","tl_2019_30003_roads.zip","7547400.49574212","9650"
"30005","tl_2019_30005_roads.zip","6338789.93362994","6109"
"30007","tl_2019_30007_roads.zip","2719618.84703874","3154"
"30009","tl_2019_30009_roads.zip","2481695.66253814","3691"
"30011","tl_2019_30011_roads.zip","1835364.05728807","792"
"30013","tl_2019_30013_roads.zip","4665615.41343576","6508"
"30015","tl_2019_30015_roads.zip","4736365.64179002","3660"
"30017","tl_2019_30017_roads.zip","3974645.00116394","4399"
"30019","tl_2019_30019_roads.zip","1489355.40443678","839"
"30021","tl_2019_30021_roads.zip","2118441.18603565","1282"
"30023","tl_2019_30023_roads.zip","1188044.88434928","1335"
"30025","tl_2019_30025_roads.zip","2519288.2323024","2358"
"30027","tl_2019_30027_roads.zip","3440410.53823048","2938"
"30029","tl_2019_30029_roads.zip","11216579.8388522","14455"
"30031","tl_2019_30031_roads.zip","4383809.67794643","7313"
"30033","tl_2019_30033_roads.zip","3010974.28838562","2278"
"30035","tl_2019_30035_roads.zip","4552618.43157651","5059"
"30037","tl_2019_30037_roads.zip","2290782.89616635","2371"
"30039","tl_2019_30039_roads.zip","3016836.38521809","3009"
"30041","tl_2019_30041_roads.zip","6756522.10892519","8735"
"30043","tl_2019_30043_roads.zip","2945847.38111359","3984"
"30045","tl_2019_30045_roads.zip","3271626.77699549","3194"
"30047","tl_2019_30047_roads.zip","4621196.08164362","9876"
"30049","tl_2019_30049_roads.zip","4152061.78634157","5909"
"30051","tl_2019_30051_roads.zip","2852456.94662583","2647"
"30053","tl_2019_30053_roads.zip","12715123.5935304","12289"
"30055","tl_2019_30055_roads.zip","1669235.89705192","795"
"30057","tl_2019_30057_roads.zip","5352552.13857855","5659"
"30059","tl_2019_30059_roads.zip","2793972.0358182","2545"
"30061","tl_2019_30061_roads.zip","3460909.47024096","3411"
"30063","tl_2019_30063_roads.zip","7391374.7680883","10827"
"30065","tl_2019_30065_roads.zip","3312794.76853328","3460"
"30067","tl_2019_30067_roads.zip","2781237.79489212","3516"
"30069","tl_2019_30069_roads.zip","733586.492882384","352"
"30071","tl_2019_30071_roads.zip","5732067.59404656","5632"
"30073","tl_2019_30073_roads.zip","2525597.89931033","2513"
"30075","tl_2019_30075_roads.zip","3391051.6017992","2534"
"30077","tl_2019_30077_roads.zip","2035609.3740696","1802"
"30079","tl_2019_30079_roads.zip","999624.160398838","529"
"30081","tl_2019_30081_roads.zip","5454303.93669815","5718"
"30083","tl_2019_30083_roads.zip","2454111.66167246","2309"
"30085","tl_2019_30085_roads.zip","3031171.71234349","2963"
"30087","tl_2019_30087_roads.zip","5318406.57448909","5653"
"30089","tl_2019_30089_roads.zip","6217630.49403641","7368"
"30091","tl_2019_30091_roads.zip","2801738.15544834","2148"
"30093","tl_2019_30093_roads.zip","2560571.31724735","6584"
"30095","tl_2019_30095_roads.zip","2891714.66325957","2932"
"30097","tl_2019_30097_roads.zip","2046973.37620679","2028"
"30099","tl_2019_30099_roads.zip","3771379.69413874","3102"
"30101","tl_2019_30101_roads.zip","2566969.8829253","2398"
"30103","tl_2019_30103_roads.zip","741430.968506538","420"
"30105","tl_2019_30105_roads.zip","5642710.71737826","5455"
"30107","tl_2019_30107_roads.zip","2588867.14367332","2791"
"30109","tl_2019_30109_roads.zip","850070.296992641","508"
"30111","tl_2019_30111_roads.zip","4746328.8829138","9253"
"31001","tl_2019_31001_roads.zip","3886806.07548496","5078"
"31003","tl_2019_31003_roads.zip","2504953.93444841","2229"
"31005","tl_2019_31005_roads.zip","484071.303677577","249"
"31007","tl_2019_31007_roads.zip","1392550.93963489","1403"
"31009","tl_2019_31009_roads.zip","682253.686621439","776"
"31011","tl_2019_31011_roads.zip","1899972.4801534","2314"
"31013","tl_2019_31013_roads.zip","1979283.20737801","2877"
"31015","tl_2019_31015_roads.zip","1161741.4321631","1534"
"31017","tl_2019_31017_roads.zip","1073243.40259347","1333"
"31019","tl_2019_31019_roads.zip","3717999.07171828","7473"
"31021","tl_2019_31021_roads.zip","1565911.8376332","1913"
"31023","tl_2019_31023_roads.zip","3361226.55493597","3743"
"31025","tl_2019_31025_roads.zip","2247528.21333824","4444"
"31027","tl_2019_31027_roads.zip","2339971.20364995","2981"
"31029","tl_2019_31029_roads.zip","1756644.14832069","2064"
"31031","tl_2019_31031_roads.zip","3461008.14822031","2790"
"31033","tl_2019_31033_roads.zip","3045652.59794135","3976"
"31035","tl_2019_31035_roads.zip","2591837.79243186","3751"
"31037","tl_2019_31037_roads.zip","1860673.38400384","2176"
"31039","tl_2019_31039_roads.zip","2107628.13495508","2286"
"31041","tl_2019_31041_roads.zip","4991098.68441629","7257"
"31043","tl_2019_31043_roads.zip","888981.507962475","1634"
"31045","tl_2019_31045_roads.zip","2388189.23010043","3538"
"31047","tl_2019_31047_roads.zip","3244943.49048463","5645"
"31049","tl_2019_31049_roads.zip","1105308.3024613","1127"
"31051","tl_2019_31051_roads.zip","1646941.53910859","2304"
"31053","tl_2019_31053_roads.zip","2412559.88953546","4563"
"31055","tl_2019_31055_roads.zip","5120732.49799026","22526"
"31057","tl_2019_31057_roads.zip","1500703.79428094","1715"
"31059","tl_2019_31059_roads.zip","2065789.05683958","2905"
"31061","tl_2019_31061_roads.zip","1665513.53162573","2025"
"31063","tl_2019_31063_roads.zip","1967571.75515426","2403"
"31065","tl_2019_31065_roads.zip","2154822.91122914","3181"
"31067","tl_2019_31067_roads.zip","3513016.07939948","4174"
"31069","tl_2019_31069_roads.zip","1766851.5568955","1546"
"31071","tl_2019_31071_roads.zip","624248.212179618","772"
"31073","tl_2019_31073_roads.zip","1316828.11421686","1318"
"31075","tl_2019_31075_roads.zip","558548.406119021","396"
"31077","tl_2019_31077_roads.zip","1155653.25097418","1901"
"31079","tl_2019_31079_roads.zip","4359739.61101743","14065"
"31081","tl_2019_31081_roads.zip","2173442.99514234","2862"
"31083","tl_2019_31083_roads.zip","1725007.3116605","2793"
"31085","tl_2019_31085_roads.zip","1252889.46035191","1347"
"31087","tl_2019_31087_roads.zip","1638870.63361999","1983"
"31089","tl_2019_31089_roads.zip","4557970.62924189","4258"
"31091","tl_2019_31091_roads.zip","350751.24411561","261"
"31093","tl_2019_31093_roads.zip","2012983.33032154","2587"
"31095","tl_2019_31095_roads.zip","1945378.076478","1610"
"31097","tl_2019_31097_roads.zip","1266283.19856144","1701"
"31099","tl_2019_31099_roads.zip","1643539.18667628","1450"
"31101","tl_2019_31101_roads.zip","1972098.27339211","2772"
"31103","tl_2019_31103_roads.zip","1263978.73226429","825"
"31105","tl_2019_31105_roads.zip","2099763.19188333","2606"
"31107","tl_2019_31107_roads.zip","2690077.69976731","3960"
"31109","tl_2019_31109_roads.zip","4947855.24403218","12818"
"31111","tl_2019_31111_roads.zip","5372828.46531879","9121"
"31113","tl_2019_31113_roads.zip","638375.950916808","775"
"31115","tl_2019_31115_roads.zip","539689.52865007","624"
"31117","tl_2019_31117_roads.zip","548688.471065766","354"
"31119","tl_2019_31119_roads.zip","2447571.44177664","4562"
"31121","tl_2019_31121_roads.zip","1898273.58276911","2702"
"31123","tl_2019_31123_roads.zip","2513534.11576828","4268"
"31125","tl_2019_31125_roads.zip","1274359.18679063","2247"
"31127","tl_2019_31127_roads.zip","1428925.20124696","2196"
"31129","tl_2019_31129_roads.zip","1846727.36169219","1915"
"31131","tl_2019_31131_roads.zip","3780849.74165291","5567"
"31133","tl_2019_31133_roads.zip","1320136.23050633","1641"
"31135","tl_2019_31135_roads.zip","1990557.97036379","2521"
"31137","tl_2019_31137_roads.zip","2327715.67145192","2973"
"31139","tl_2019_31139_roads.zip","1655105.25847634","1965"
"31141","tl_2019_31141_roads.zip","2815060.08712087","4656"
"31143","tl_2019_31143_roads.zip","1763179.86867375","1680"
"31145","tl_2019_31145_roads.zip","2096394.40947996","3682"
"31147","tl_2019_31147_roads.zip","1696501.00191128","2831"
"31149","tl_2019_31149_roads.zip","1078076.90415792","1020"
"31151","tl_2019_31151_roads.zip","2184529.1256976","2366"
"31153","tl_2019_31153_roads.zip","2532903.91013754","11304"
"31155","tl_2019_31155_roads.zip","2833528.13624272","4445"
"31157","tl_2019_31157_roads.zip","4784847.75729613","12744"
"31159","tl_2019_31159_roads.zip","2795579.09050521","3324"
"31161","tl_2019_31161_roads.zip","4378118.54232762","6455"
"31163","tl_2019_31163_roads.zip","1613662.1400925","2126"
"31165","tl_2019_31165_roads.zip","2375900.93990293","2448"
"31167","tl_2019_31167_roads.zip","1412447.88468685","1443"
"31169","tl_2019_31169_roads.zip","1843705.16894366","1822"
"31171","tl_2019_31171_roads.zip","428262.314077697","334"
"31173","tl_2019_31173_roads.zip","1444757.7352321","2460"
"31175","tl_2019_31175_roads.zip","1594075.25705616","2976"
"31177","tl_2019_31177_roads.zip","1673266.06947365","3495"
"31179","tl_2019_31179_roads.zip","1596996.88774705","2114"
"31181","tl_2019_31181_roads.zip","1778162.22745046","1691"
"31183","tl_2019_31183_roads.zip","600612.345980927","518"
"31185","tl_2019_31185_roads.zip","2306889.90818501","3052"
"32001","tl_2019_32001_roads.zip","5471808.40932671","8196"
"32003","tl_2019_32003_roads.zip","20314171.1587758","127519"
"32005","tl_2019_32005_roads.zip","2134634.26703408","5236"
"32007","tl_2019_32007_roads.zip","22257491.8136208","29663"
"32009","tl_2019_32009_roads.zip","4013564.16443287","5086"
"32011","tl_2019_32011_roads.zip","4837226.14036626","4954"
"32013","tl_2019_32013_roads.zip","13249483.86596","17949"
"32015","tl_2019_32015_roads.zip","7172227.09925247","9814"
"32017","tl_2019_32017_roads.zip","10473043.680263","11911"
"32019","tl_2019_32019_roads.zip","4358175.28511597","9884"
"32021","tl_2019_32021_roads.zip","5030912.02163934","8448"
"32023","tl_2019_32023_roads.zip","24226341.7141309","36753"
"32027","tl_2019_32027_roads.zip","8282406.49656673","10239"
"32029","tl_2019_32029_roads.zip","904691.377188071","2725"
"32031","tl_2019_32031_roads.zip","8633744.40937742","21631"
"32033","tl_2019_32033_roads.zip","14685147.8692979","25741"
"32510","tl_2019_32510_roads.zip","683890.753095165","2711"
"33001","tl_2019_33001_roads.zip","1977173.80097391","6077"
"33003","tl_2019_33003_roads.zip","3426828.53768182","9587"
"33005","tl_2019_33005_roads.zip","2813116.75479946","6550"
"33007","tl_2019_33007_roads.zip","3925042.86886586","6083"
"33009","tl_2019_33009_roads.zip","3725401.41681639","7408"
"33011","tl_2019_33011_roads.zip","5384862.22052925","15886"
"33013","tl_2019_33013_roads.zip","3343216.1385936","6739"
"33015","tl_2019_33015_roads.zip","4291390.67097192","11969"
"33017","tl_2019_33017_roads.zip","1748598.98933658","4833"
"33019","tl_2019_33019_roads.zip","1711904.45779887","3675"
"34001","tl_2019_34001_roads.zip","4594710.7888535","16159"
"34003","tl_2019_34003_roads.zip","4838158.69083044","20781"
"34005","tl_2019_34005_roads.zip","6635556.56449552","20752"
"34007","tl_2019_34007_roads.zip","3758117.88467561","16905"
"34009","tl_2019_34009_roads.zip","2190014.85679185","9428"
"34011","tl_2019_34011_roads.zip","3182390.78869741","8313"
"34013","tl_2019_34013_roads.zip","2981694.92287586","13973"
"34015","tl_2019_34015_roads.zip","3583760.11276826","12950"
"34017","tl_2019_34017_roads.zip","1216463.91227037","7624"
"34019","tl_2019_34019_roads.zip","2945413.96031943","6485"
"34021","tl_2019_34021_roads.zip","2807265.49425912","10319"
"34023","tl_2019_34023_roads.zip","5207292.97138733","25009"
"34025","tl_2019_34025_roads.zip","6699022.49959606","28706"
"34027","tl_2019_34027_roads.zip","4788474.44619347","15942"
"34029","tl_2019_34029_roads.zip","7002577.56049048","27808"
"34031","tl_2019_34031_roads.zip","2608818.30317419","11533"
"34033","tl_2019_34033_roads.zip","1902865.97234339","3730"
"34035","tl_2019_34035_roads.zip","3293878.56196697","10759"
"34037","tl_2019_34037_roads.zip","3646140.03184953","9915"
"34039","tl_2019_34039_roads.zip","2446763.48446665","11605"
"34041","tl_2019_34041_roads.zip","2123886.11300528","5089"
"35001","tl_2019_35001_roads.zip","7211885.01943615","29921"
"35003","tl_2019_35003_roads.zip","8574947.9807556","8108"
"35005","tl_2019_35005_roads.zip","17528850.023204","27120"
"35006","tl_2019_35006_roads.zip","8685794.63524068","15164"
"35007","tl_2019_35007_roads.zip","8497726.74525387","11347"
"35009","tl_2019_35009_roads.zip","5097731.2651001","6835"
"35011","tl_2019_35011_roads.zip","5018124.45955555","6485"
"35013","tl_2019_35013_roads.zip","10076155.8994359","28532"
"35015","tl_2019_35015_roads.zip","18366400.48752","55062"
"35017","tl_2019_35017_roads.zip","4786689.37639644","5405"
"35019","tl_2019_35019_roads.zip","4603483.88537034","4717"
"35021","tl_2019_35021_roads.zip","4515703.92638708","5149"
"35023","tl_2019_35023_roads.zip","3250397.7602575","3283"
"35025","tl_2019_35025_roads.zip","13749778.6533469","28268"
"35027","tl_2019_35027_roads.zip","5543354.39303134","8272"
"35028","tl_2019_35028_roads.zip","414598.061343615","960"
"35029","tl_2019_35029_roads.zip","6551533.53287073","13422"
"35031","tl_2019_35031_roads.zip","16359961.284362","41175"
"35033","tl_2019_35033_roads.zip","3663667.63778903","4728"
"35035","tl_2019_35035_roads.zip","10738558.9411368","12792"
"35037","tl_2019_35037_roads.zip","5069721.33822958","6662"
"35039","tl_2019_35039_roads.zip","17248364.6162194","34397"
"35041","tl_2019_35041_roads.zip","3176745.39416663","3440"
"35043","tl_2019_35043_roads.zip","10370838.756253","23612"
"35045","tl_2019_35045_roads.zip","18728648.4593556","53826"
"35047","tl_2019_35047_roads.zip","8921524.79735878","14607"
"35049","tl_2019_35049_roads.zip","5679071.68000384","13536"
"35051","tl_2019_35051_roads.zip","4723880.97836495","4487"
"35053","tl_2019_35053_roads.zip","9257689.46517306","11462"
"35055","tl_2019_35055_roads.zip","5856313.4401057","13969"
"35057","tl_2019_35057_roads.zip","7499420.2999551","13659"
"35059","tl_2019_35059_roads.zip","8823885.04418048","9657"
"35061","tl_2019_35061_roads.zip","2698999.98651092","6570"
"36001","tl_2019_36001_roads.zip","3561554.31453091","10192"
"36003","tl_2019_36003_roads.zip","3648930.25152379","4349"
"36005","tl_2019_36005_roads.zip","1415902.33988831","8046"
"36007","tl_2019_36007_roads.zip","3727615.92888743","8008"
"36009","tl_2019_36009_roads.zip","4835650.64906774","7039"
"36011","tl_2019_36011_roads.zip","3320595.053654","5114"
"36013","tl_2019_36013_roads.zip","5419869.24183273","10061"
"36015","tl_2019_36015_roads.zip","2125442.02534731","4063"
"36017","tl_2019_36017_roads.zip","2899993.5781844","3551"
"36019","tl_2019_36019_roads.zip","3056316.18309715","4428"
"36021","tl_2019_36021_roads.zip","2854231.96041265","5900"
"36023","tl_2019_36023_roads.zip","1859437.69860707","2321"
"36025","tl_2019_36025_roads.zip","4336173.2354671","4854"
"36027","tl_2019_36027_roads.zip","5087995.13112773","11929"
"36029","tl_2019_36029_roads.zip","7841086.21249733","19750"
"36031","tl_2019_36031_roads.zip","3170939.81538205","5114"
"36033","tl_2019_36033_roads.zip","3412074.81093713","4676"
"36035","tl_2019_36035_roads.zip","1546404.51050964","3036"
"36037","tl_2019_36037_roads.zip","2052236.92558101","3168"
"36039","tl_2019_36039_roads.zip","2271562.5387394","4170"
"36041","tl_2019_36041_roads.zip","1198861.23810359","1580"
"36043","tl_2019_36043_roads.zip","3432252.83240441","5501"
"36045","tl_2019_36045_roads.zip","4850235.41792836","8342"
"36047","tl_2019_36047_roads.zip","2628631.47640255","12929"
"36049","tl_2019_36049_roads.zip","2950587.73603556","2832"
"36051","tl_2019_36051_roads.zip","1860351.57568227","2764"
"36053","tl_2019_36053_roads.zip","3106731.62128247","4781"
"36055","tl_2019_36055_roads.zip","6505132.36371285","19456"
"36057","tl_2019_36057_roads.zip","2095895.75795218","3606"
"36059","tl_2019_36059_roads.zip","7128740.87329277","36079"
"36061","tl_2019_36061_roads.zip","899904.991049126","5413"
"36063","tl_2019_36063_roads.zip","2486989.67491721","5581"
"36065","tl_2019_36065_roads.zip","5548208.32175614","10977"
"36067","tl_2019_36067_roads.zip","5856797.15332234","15744"
"36069","tl_2019_36069_roads.zip","2276084.73770529","4392"
"36071","tl_2019_36071_roads.zip","5821173.71621433","17605"
"36073","tl_2019_36073_roads.zip","942165.006621182","1564"
"36075","tl_2019_36075_roads.zip","3485787.65520179","5805"
"36077","tl_2019_36077_roads.zip","3644579.92065033","5417"
"36079","tl_2019_36079_roads.zip","1778159.11984512","5552"
"36081","tl_2019_36081_roads.zip","3688242.14481927","19717"
"36083","tl_2019_36083_roads.zip","3397352.49226744","8150"
"36085","tl_2019_36085_roads.zip","1572070.20223529","8958"
"36087","tl_2019_36087_roads.zip","2322361.72467112","9706"
"36089","tl_2019_36089_roads.zip","6966988.89385775","9620"
"36091","tl_2019_36091_roads.zip","4297737.94189049","10993"
"36093","tl_2019_36093_roads.zip","1626322.09805875","4682"
"36095","tl_2019_36095_roads.zip","2817669.96342022","3903"
"36097","tl_2019_36097_roads.zip","1082921.31558395","1916"
"36099","tl_2019_36099_roads.zip","1604240.1946052","2976"
"36101","tl_2019_36101_roads.zip","6274266.14734061","9578"
"36103","tl_2019_36103_roads.zip","15429343.8514235","64048"
"36105","tl_2019_36105_roads.zip","4730760.39295262","11202"
"36107","tl_2019_36107_roads.zip","1624649.65880075","2432"
"36109","tl_2019_36109_roads.zip","2426188.86506016","3849"
"36111","tl_2019_36111_roads.zip","5437971.31166657","12826"
"36113","tl_2019_36113_roads.zip","2486845.9940255","5322"
"36115","tl_2019_36115_roads.zip","2768734.51063077","4256"
"36117","tl_2019_36117_roads.zip","1987094.59427144","3573"
"36119","tl_2019_36119_roads.zip","6019408.71647805","25468"
"36121","tl_2019_36121_roads.zip","1295810.01085778","1617"
"36123","tl_2019_36123_roads.zip","1139146.52960964","1658"
"37001","tl_2019_37001_roads.zip","3872761.00554802","12454"
"37003","tl_2019_37003_roads.zip","2105834.93435008","5341"
"37005","tl_2019_37005_roads.zip","1795206.16605864","3961"
"37007","tl_2019_37007_roads.zip","2603012.02863461","4863"
"37009","tl_2019_37009_roads.zip","2953109.619009","5153"
"37011","tl_2019_37011_roads.zip","1518973.65764342","4283"
"37013","tl_2019_37013_roads.zip","3351193.47554928","5702"
"37015","tl_2019_37015_roads.zip","1790223.32383392","1943"
"37017","tl_2019_37017_roads.zip","2783392.34941426","4345"
"37019","tl_2019_37019_roads.zip","5056600.77366249","13512"
"37021","tl_2019_37021_roads.zip","6499393.7983513","23194"
"37023","tl_2019_37023_roads.zip","3477284.97465901","10406"
"37025","tl_2019_37025_roads.zip","3520992.02635338","10352"
"37027","tl_2019_37027_roads.zip","3019593.65888461","8608"
"37029","tl_2019_37029_roads.zip","814670.829106454","1368"
"37031","tl_2019_37031_roads.zip","2216240.60642705","6443"
"37033","tl_2019_37033_roads.zip","1771900.83145189","2308"
"37035","tl_2019_37035_roads.zip","4364048.5851681","14881"
"37037","tl_2019_37037_roads.zip","3634139.87694918","6645"
"37039","tl_2019_37039_roads.zip","2948470.7618402","8700"
"37041","tl_2019_37041_roads.zip","848015.379908462","1805"
"37043","tl_2019_37043_roads.zip","1229891.69491376","2741"
"37045","tl_2019_37045_roads.zip","4090437.34115461","10335"
"37047","tl_2019_37047_roads.zip","4129891.3460817","6942"
"37049","tl_2019_37049_roads.zip","3341316.45063089","7869"
"37051","tl_2019_37051_roads.zip","5267591.59388837","14974"
"37053","tl_2019_37053_roads.zip","1056162.94911985","2742"
"37055","tl_2019_37055_roads.zip","1429873.82757682","5130"
"37057","tl_2019_37057_roads.zip","5336365.92910593","18094"
"37059","tl_2019_37059_roads.zip","1715779.98335167","3690"
"37061","tl_2019_37061_roads.zip","4450390.76637096","9770"
"37063","tl_2019_37063_roads.zip","3195053.2202421","10700"
"37065","tl_2019_37065_roads.zip","2102657.45449139","4169"
"37067","tl_2019_37067_roads.zip","5333275.79211964","21426"
"37069","tl_2019_37069_roads.zip","2864378.47511383","5883"
"37071","tl_2019_37071_roads.zip","4431737.10645623","17989"
"37073","tl_2019_37073_roads.zip","997380.167991181","1103"
"37075","tl_2019_37075_roads.zip","1030591.53859334","1616"
"37077","tl_2019_37077_roads.zip","2709021.28075032","4375"
"37079","tl_2019_37079_roads.zip","1311917.89526159","1783"
"37081","tl_2019_37081_roads.zip","7412810.87215265","22840"
"37083","tl_2019_37083_roads.zip","2664669.01081123","4552"
"37085","tl_2019_37085_roads.zip","3704117.86064893","7809"
"37087","tl_2019_37087_roads.zip","3533537.17787502","10660"
"37089","tl_2019_37089_roads.zip","4067718.22522505","13123"
"37091","tl_2019_37091_roads.zip","1226390.31510465","2068"
"37093","tl_2019_37093_roads.zip","2258403.94227815","5819"
"37095","tl_2019_37095_roads.zip","1601939.01169737","2075"
"37097","tl_2019_37097_roads.zip","5741907.18479582","17608"
"37099","tl_2019_37099_roads.zip","4670493.65960912","15896"
"37101","tl_2019_37101_roads.zip","5248879.99639654","11768"
"37103","tl_2019_37103_roads.zip","1784313.36380436","2642"
"37105","tl_2019_37105_roads.zip","1837115.7746116","4479"
"37107","tl_2019_37107_roads.zip","2622116.3804515","6739"
"37109","tl_2019_37109_roads.zip","2664910.52625427","6890"
"37111","tl_2019_37111_roads.zip","2268215.46954633","4877"
"37113","tl_2019_37113_roads.zip","3929788.99615015","10606"
"37115","tl_2019_37115_roads.zip","2708606.54653298","8516"
"37117","tl_2019_37117_roads.zip","1610366.34483694","2870"
"37119","tl_2019_37119_roads.zip","8719410.22514855","33003"
"37121","tl_2019_37121_roads.zip","1430803.19151496","4501"
"37123","tl_2019_37123_roads.zip","2235624.40610672","3721"
"37125","tl_2019_37125_roads.zip","4667370.48054978","11324"
"37127","tl_2019_37127_roads.zip","3427399.13432104","7749"
"37129","tl_2019_37129_roads.zip","2134747.05323512","7735"
"37131","tl_2019_37131_roads.zip","1704434.78394185","2122"
"37133","tl_2019_37133_roads.zip","4678144.04272711","15264"
"37135","tl_2019_37135_roads.zip","3366816.38516354","8955"
"37137","tl_2019_37137_roads.zip","1079983.71844452","1920"
"37139","tl_2019_37139_roads.zip","1265142.69648637","3154"
"37141","tl_2019_37141_roads.zip","2865888.62296802","4632"
"37143","tl_2019_37143_roads.zip","1072824.41637531","1884"
"37145","tl_2019_37145_roads.zip","2212611.86500285","3860"
"37147","tl_2019_37147_roads.zip","3918278.98883344","9990"
"37149","tl_2019_37149_roads.zip","1704935.30555122","3130"
"37151","tl_2019_37151_roads.zip","5572860.53732488","11797"
"37153","tl_2019_37153_roads.zip","2664667.92460531","7367"
"37155","tl_2019_37155_roads.zip","6454527.66301978","17040"
"37157","tl_2019_37157_roads.zip","4216923.7163176","10614"
"37159","tl_2019_37159_roads.zip","4416867.97503664","12512"
"37161","tl_2019_37161_roads.zip","4228860.48550268","8796"
"37163","tl_2019_37163_roads.zip","4487966.86331904","6456"
"37165","tl_2019_37165_roads.zip","1898072.0230036","3900"
"37167","tl_2019_37167_roads.zip","2932201.35024362","6139"
"37169","tl_2019_37169_roads.zip","3246007.2716455","6385"
"37171","tl_2019_37171_roads.zip","4479548.99903351","11249"
"37173","tl_2019_37173_roads.zip","1568668.80486943","4297"
"37175","tl_2019_37175_roads.zip","2297868.94237732","6825"
"37177","tl_2019_37177_roads.zip","891328.491356173","1136"
"37179","tl_2019_37179_roads.zip","5395038.96776183","12531"
"37181","tl_2019_37181_roads.zip","1590417.25014338","3729"
"37183","tl_2019_37183_roads.zip","10855151.0809139","41308"
"37185","tl_2019_37185_roads.zip","2044712.6796319","3217"
"37187","tl_2019_37187_roads.zip","1010104.2668154","1421"
"37189","tl_2019_37189_roads.zip","3006204.09810224","7004"
"37191","tl_2019_37191_roads.zip","3538437.47700636","7819"
"37193","tl_2019_37193_roads.zip","5185448.1649762","15258"
"37195","tl_2019_37195_roads.zip","2473919.81490412","5653"
"37197","tl_2019_37197_roads.zip","2650475.75424682","6676"
"37199","tl_2019_37199_roads.zip","1725552.54250141","4672"
"38001","tl_2019_38001_roads.zip","1970747.2506378","1621"
"38003","tl_2019_38003_roads.zip","4475508.78700943","4765"
"38005","tl_2019_38005_roads.zip","4034557.73556343","5370"
"38007","tl_2019_38007_roads.zip","2716700.57665351","3656"
"38009","tl_2019_38009_roads.zip","5625507.02659128","5918"
"38011","tl_2019_38011_roads.zip","2365133.41453834","3774"
"38013","tl_2019_38013_roads.zip","3182735.21418768","4038"
"38015","tl_2019_38015_roads.zip","5168907.82896368","9656"
"38017","tl_2019_38017_roads.zip","8298970.97534026","14774"
"38019","tl_2019_38019_roads.zip","4501921.07493724","4499"
"38021","tl_2019_38021_roads.zip","3154520.39442982","2517"
"38023","tl_2019_38023_roads.zip","4468371.10481643","5022"
"38025","tl_2019_38025_roads.zip","4965067.49778903","7817"
"38027","tl_2019_38027_roads.zip","1912688.95914843","2200"
"38029","tl_2019_38029_roads.zip","3522878.82138871","4168"
"38031","tl_2019_38031_roads.zip","1455706.19448319","1917"
"38033","tl_2019_38033_roads.zip","2700286.28118874","3531"
"38035","tl_2019_38035_roads.zip","5809461.88382405","6903"
"38037","tl_2019_38037_roads.zip","4306635.77627201","5425"
"38039","tl_2019_38039_roads.zip","2010775.63431451","2092"
"38041","tl_2019_38041_roads.zip","2310627.07561753","2985"
"38043","tl_2019_38043_roads.zip","3560520.22713832","3719"
"38045","tl_2019_38045_roads.zip","3427546.30017145","3242"
"38047","tl_2019_38047_roads.zip","1757323.96759765","1355"
"38049","tl_2019_38049_roads.zip","5910677.82896558","6311"
"38051","tl_2019_38051_roads.zip","2399338.99913629","2244"
"38053","tl_2019_38053_roads.zip","7698125.19333092","14111"
"38055","tl_2019_38055_roads.zip","7437796.5628558","10162"
"38057","tl_2019_38057_roads.zip","2992514.08813437","5044"
"38059","tl_2019_38059_roads.zip","5895073.20263356","8966"
"38061","tl_2019_38061_roads.zip","5302875.04071919","8071"
"38063","tl_2019_38063_roads.zip","3299260.19845154","3178"
"38065","tl_2019_38065_roads.zip","1891423.92343903","2245"
"38067","tl_2019_38067_roads.zip","3746442.80840208","2696"
"38069","tl_2019_38069_roads.zip","2894108.2355159","2367"
"38071","tl_2019_38071_roads.zip","2992626.16815167","3649"
"38073","tl_2019_38073_roads.zip","2421262.3090463","2440"
"38075","tl_2019_38075_roads.zip","2887862.92956009","3050"
"38077","tl_2019_38077_roads.zip","5452183.33138843","6200"
"38079","tl_2019_38079_roads.zip","3369937.08032044","5057"
"38081","tl_2019_38081_roads.zip","3076199.24034386","3506"
"38083","tl_2019_38083_roads.zip","2249416.62645593","1988"
"38085","tl_2019_38085_roads.zip","2190617.90574149","3384"
"38087","tl_2019_38087_roads.zip","2394826.10481229","3115"
"38089","tl_2019_38089_roads.zip","5092698.7392125","7466"
"38091","tl_2019_38091_roads.zip","1821571.20264737","2099"
"38093","tl_2019_38093_roads.zip","6903474.67636137","9379"
"38095","tl_2019_38095_roads.zip","2515954.51800306","1907"
"38097","tl_2019_38097_roads.zip","3065383.28972282","3687"
"38099","tl_2019_38099_roads.zip","4750710.65316234","4983"
"38101","tl_2019_38101_roads.zip","7465740.92667217","11847"
"38103","tl_2019_38103_roads.zip","3577538.06931478","2823"
"38105","tl_2019_38105_roads.zip","8145202.91092717","11561"
"39001","tl_2019_39001_roads.zip","3065910.68186012","5430"
