fips,county_zip_file_name,roads_length,intersections
37059,tl_2014_37059_roads.zip,1716102.475,3852
37061,tl_2014_37061_roads.zip,4536030.805,10548
37063,tl_2014_37063_roads.zip,3123177.048,10626
37065,tl_2014_37065_roads.zip,2128895.868,4391
37067,tl_2014_37067_roads.zip,5343047.619,22748
37069,tl_2014_37069_roads.zip,2886379.171,6128
37071,tl_2014_37071_roads.zip,4412449.741,18346
37073,tl_2014_37073_roads.zip,997590.1347,1161
37075,tl_2014_37075_roads.zip,1044025.34,1713
37077,tl_2014_37077_roads.zip,2690702.61,4355
37079,tl_2014_37079_roads.zip,1307478.081,1778
37081,tl_2014_37081_roads.zip,7389614.204,22738
37083,tl_2014_37083_roads.zip,2670270.3,4651
37085,tl_2014_37085_roads.zip,3655130.202,7953
37087,tl_2014_37087_roads.zip,3516167.735,10648
37089,tl_2014_37089_roads.zip,4054637.341,13236
37091,tl_2014_37091_roads.zip,1232270.581,2135
37093,tl_2014_37093_roads.zip,2263026.38,6151
37095,tl_2014_37095_roads.zip,1642775.777,2276
37097,tl_2014_37097_roads.zip,5812928.79,19025
37099,tl_2014_37099_roads.zip,4852444.11,19051
37101,tl_2014_37101_roads.zip,5183604.788,11492
37103,tl_2014_37103_roads.zip,1783423.671,2844
37105,tl_2014_37105_roads.zip,1826934.535,4534
37107,tl_2014_37107_roads.zip,2634387.138,6991
37109,tl_2014_37109_roads.zip,2680195.963,7042
37111,tl_2014_37111_roads.zip,2266260.468,4969
37113,tl_2014_37113_roads.zip,3936203.996,11335
37115,tl_2014_37115_roads.zip,2721420.005,9121
37117,tl_2014_37117_roads.zip,1624804.425,2917
37119,tl_2014_37119_roads.zip,8349961.704,30952
37121,tl_2014_37121_roads.zip,1452951.956,4815
37123,tl_2014_37123_roads.zip,2239472.481,3900
37125,tl_2014_37125_roads.zip,4643714.86,11421
37127,tl_2014_37127_roads.zip,3408961.787,7845
37129,tl_2014_37129_roads.zip,2148300.123,7934
37131,tl_2014_37131_roads.zip,1699640.569,2129
37133,tl_2014_37133_roads.zip,4581886.828,15227
37135,tl_2014_37135_roads.zip,3324870.133,8990
37137,tl_2014_37137_roads.zip,1109844.23,1997
37139,tl_2014_37139_roads.zip,1260791.838,3174
37141,tl_2014_37141_roads.zip,2861792.836,4725
37143,tl_2014_37143_roads.zip,1072894.335,1891
37145,tl_2014_37145_roads.zip,2211301.8,3866
37147,tl_2014_37147_roads.zip,3907053.582,10249
37149,tl_2014_37149_roads.zip,1705147.947,3163
37151,tl_2014_37151_roads.zip,5561699.343,11764
37153,tl_2014_37153_roads.zip,2654504.344,7807
37155,tl_2014_37155_roads.zip,6544745.234,18428
37157,tl_2014_37157_roads.zip,4250011.505,10959
37159,tl_2014_37159_roads.zip,4420555.464,12808
37161,tl_2014_37161_roads.zip,4228437.991,8849
37163,tl_2014_37163_roads.zip,4485609.325,6533
37165,tl_2014_37165_roads.zip,1892905.016,4104
37167,tl_2014_37167_roads.zip,2934335.673,6380
37169,tl_2014_37169_roads.zip,3258226.173,6615
37171,tl_2014_37171_roads.zip,4464259.551,11191
37173,tl_2014_37173_roads.zip,1605640.483,5062
37175,tl_2014_37175_roads.zip,2291396.586,7579
37177,tl_2014_37177_roads.zip,887245.774,1184
37179,tl_2014_37179_roads.zip,5455351.245,13176
37181,tl_2014_37181_roads.zip,1588669.497,3734
37183,tl_2014_37183_roads.zip,10213148.63,37776
37185,tl_2014_37185_roads.zip,2034910.546,3199
37187,tl_2014_37187_roads.zip,1014015.114,1442
37189,tl_2014_37189_roads.zip,3114865.759,8884
37191,tl_2014_37191_roads.zip,3521291.079,7716
37193,tl_2014_37193_roads.zip,5194422.615,16716
37195,tl_2014_37195_roads.zip,2477857.34,5762
37197,tl_2014_37197_roads.zip,2659809.778,6879
37199,tl_2014_37199_roads.zip,1744594.94,5386
38001,tl_2014_38001_roads.zip,2064804.898,1987
38003,tl_2014_38003_roads.zip,4506672.052,5023
38005,tl_2014_38005_roads.zip,4214811.738,6023
38007,tl_2014_38007_roads.zip,2728487.76,3830
38009,tl_2014_38009_roads.zip,5757560.305,6406
38011,tl_2014_38011_roads.zip,2453269.551,4140
38013,tl_2014_38013_roads.zip,3234971.326,4373
38015,tl_2014_38015_roads.zip,5195064.764,10177
38017,tl_2014_38017_roads.zip,8334996.282,17316
38019,tl_2014_38019_roads.zip,4545819.437,4841
38021,tl_2014_38021_roads.zip,3185227.332,2995
38023,tl_2014_38023_roads.zip,4505501.995,5514
38025,tl_2014_38025_roads.zip,5118535.427,8588
38027,tl_2014_38027_roads.zip,1945230.622,2260
38029,tl_2014_38029_roads.zip,3738714.216,5265
38031,tl_2014_38031_roads.zip,1497543.768,2146
38033,tl_2014_38033_roads.zip,2704718.636,3705
38035,tl_2014_38035_roads.zip,5834645.134,7344
38037,tl_2014_38037_roads.zip,4362384.373,5738
38039,tl_2014_38039_roads.zip,2016330.538,2132
38041,tl_2014_38041_roads.zip,2308467.926,3400
38043,tl_2014_38043_roads.zip,3619615.066,3963
38045,tl_2014_38045_roads.zip,3459469.375,3622
38047,tl_2014_38047_roads.zip,1776375.414,1374
38049,tl_2014_38049_roads.zip,6064918.002,6701
38051,tl_2014_38051_roads.zip,2473181.98,2582
38053,tl_2014_38053_roads.zip,7695448.465,15571
38055,tl_2014_38055_roads.zip,7813668.529,12136
38057,tl_2014_38057_roads.zip,3264996.439,5896
38059,tl_2014_38059_roads.zip,5922840.699,9295
38061,tl_2014_38061_roads.zip,5488539.771,9407
38063,tl_2014_38063_roads.zip,3418851.809,3532
38065,tl_2014_38065_roads.zip,1965911.616,2508
38067,tl_2014_38067_roads.zip,3778792.682,2967
38069,tl_2014_38069_roads.zip,3017501.621,2661
38071,tl_2014_38071_roads.zip,3102890.547,4269
38073,tl_2014_38073_roads.zip,2449595.338,2620
38075,tl_2014_38075_roads.zip,2927909.403,3337
38077,tl_2014_38077_roads.zip,5466538.854,6427
38079,tl_2014_38079_roads.zip,3492543.398,5657
38081,tl_2014_38081_roads.zip,3124294.87,3709
38083,tl_2014_38083_roads.zip,2292703.043,2099
38085,tl_2014_38085_roads.zip,2284942.52,3924
38087,tl_2014_38087_roads.zip,2452436.684,3360
38089,tl_2014_38089_roads.zip,5195778.273,8574
38091,tl_2014_38091_roads.zip,1827468.132,2174
38093,tl_2014_38093_roads.zip,6990248.516,9702
38095,tl_2014_38095_roads.zip,2541308.016,1965
38097,tl_2014_38097_roads.zip,3058821.727,4170
38099,tl_2014_38099_roads.zip,4765421,5450
38101,tl_2014_38101_roads.zip,7748912.033,13673
38103,tl_2014_38103_roads.zip,3657435.65,3008
38105,tl_2014_38105_roads.zip,8388159.794,12874
39001,tl_2014_39001_roads.zip,3053116.453,5726
39003,tl_2014_39003_roads.zip,3034718.22,14503
39005,tl_2014_39005_roads.zip,2510105.079,11152
39007,tl_2014_39007_roads.zip,3847902.987,7551
39009,tl_2014_39009_roads.zip,3287437.107,7490
39011,tl_2014_39011_roads.zip,3213425.393,11090
39013,tl_2014_39013_roads.zip,4873529.233,19782
39015,tl_2014_39015_roads.zip,3293699.047,8807
39017,tl_2014_39017_roads.zip,3723245.274,13512
39019,tl_2014_39019_roads.zip,2869997.881,7081
39021,tl_2014_39021_roads.zip,2512269.892,6183
39023,tl_2014_39023_roads.zip,2226155.064,6133
39025,tl_2014_39025_roads.zip,2718942.263,6837
39027,tl_2014_39027_roads.zip,2099492.461,3441
39029,tl_2014_39029_roads.zip,4286265.438,13614
39031,tl_2014_39031_roads.zip,2302767.168,4453
39033,tl_2014_39033_roads.zip,2997425.838,6053
39035,tl_2014_39035_roads.zip,7285252.027,24942
39037,tl_2014_39037_roads.zip,4894936.859,19841
39039,tl_2014_39039_roads.zip,3785246.792,13095
39041,tl_2014_39041_roads.zip,3212511.48,7620
39043,tl_2014_39043_roads.zip,1921757.884,5112
39045,tl_2014_39045_roads.zip,3322166.649,8711
39047,tl_2014_39047_roads.zip,1988805.371,3192
39049,tl_2014_39049_roads.zip,7614129.914,31973
39051,tl_2014_39051_roads.zip,2787550.745,9136
39053,tl_2014_39053_roads.zip,2822208.685,5157
39055,tl_2014_39055_roads.zip,2513431.973,5046
39057,tl_2014_39057_roads.zip,2595029.493,8406
39059,tl_2014_39059_roads.zip,3989427.657,13939
39061,tl_2014_39061_roads.zip,5266927.363,18693
39063,tl_2014_39063_roads.zip,3113488.967,5218
39065,tl_2014_39065_roads.zip,1862902.686,2485
39067,tl_2014_39067_roads.zip,2496038.861,5106
39069,tl_2014_39069_roads.zip,2766254.948,7489
39071,tl_2014_39071_roads.zip,3122756.696,5929
39073,tl_2014_39073_roads.zip,2158484.234,4083
39075,tl_2014_39075_roads.zip,3565818.153,17209
39077,tl_2014_39077_roads.zip,3345725.496,12627
39079,tl_2014_39079_roads.zip,2532868.141,4983
39081,tl_2014_39081_roads.zip,2432533.271,7857
39083,tl_2014_39083_roads.zip,4632845.793,21978
39085,tl_2014_39085_roads.zip,2235590.024,7673
39087,tl_2014_39087_roads.zip,2853529.874,8991
39089,tl_2014_39089_roads.zip,6385282.63,32904
39091,tl_2014_39091_roads.zip,2434134.817,5959
39093,tl_2014_39093_roads.zip,3773641.647,10709
39095,tl_2014_39095_roads.zip,4330121.925,14795
39097,tl_2014_39097_roads.zip,1779286.486,2954
39099,tl_2014_39099_roads.zip,3799339.963,10275
39101,tl_2014_39101_roads.zip,2482030.336,4607
39103,tl_2014_39103_roads.zip,3232702.352,7071
39105,tl_2014_39105_roads.zip,2553317.769,5224
39107,tl_2014_39107_roads.zip,2689396.431,11044
39109,tl_2014_39109_roads.zip,2669602.972,5341
39111,tl_2014_39111_roads.zip,2560502.378,4702
39113,tl_2014_39113_roads.zip,5523282.749,21810
39115,tl_2014_39115_roads.zip,2513266.609,6127
39117,tl_2014_39117_roads.zip,3100803.563,5809
39119,tl_2014_39119_roads.zip,3540726.28,8660
39121,tl_2014_39121_roads.zip,3335845.888,9664
39123,tl_2014_39123_roads.zip,2373072.879,9812
39125,tl_2014_39125_roads.zip,3430669.645,6503
39127,tl_2014_39127_roads.zip,2456488.705,5561
39129,tl_2014_39129_roads.zip,2529140.477,4028
39131,tl_2014_39131_roads.zip,2226132.295,4469
39133,tl_2014_39133_roads.zip,3783149.901,16987
39135,tl_2014_39135_roads.zip,2533667,8012
39137,tl_2014_39137_roads.zip,4193156.237,13730
39139,tl_2014_39139_roads.zip,4647395.718,20151
39141,tl_2014_39141_roads.zip,4027704.842,10431
39143,tl_2014_39143_roads.zip,3241600.781,7492
39145,tl_2014_39145_roads.zip,3738078.885,8785
39147,tl_2014_39147_roads.zip,4232486.94,8625
39149,tl_2014_39149_roads.zip,3399875.709,9456
39151,tl_2014_39151_roads.zip,4970106.394,18396
39153,tl_2014_39153_roads.zip,5110368.335,18411
39155,tl_2014_39155_roads.zip,4849398.416,16202
39157,tl_2014_39157_roads.zip,4908415.494,19827
39159,tl_2014_39159_roads.zip,2321652.903,3569
39161,tl_2014_39161_roads.zip,3551861.563,10239
39163,tl_2014_39163_roads.zip,1893434.01,3261
39165,tl_2014_39165_roads.zip,3390424.333,10326
39167,tl_2014_39167_roads.zip,4776721.108,11010
39169,tl_2014_39169_roads.zip,4171776.62,8258
39171,tl_2014_39171_roads.zip,2462468.467,9805
39173,tl_2014_39173_roads.zip,5498079.729,24004
39175,tl_2014_39175_roads.zip,2212524.847,3039
40001,tl_2014_40001_roads.zip,2160557.315,5022
40003,tl_2014_40003_roads.zip,3499451.877,5556
40005,tl_2014_40005_roads.zip,3276374.025,6772
40007,tl_2014_40007_roads.zip,7305993.662,16012
40009,tl_2014_40009_roads.zip,3713181.01,9168
40011,tl_2014_40011_roads.zip,3046384.912,4660
40013,tl_2014_40013_roads.zip,4418386.316,11855
40015,tl_2014_40015_roads.zip,5358392.917,12006
40017,tl_2014_40017_roads.zip,4236873.643,10146
40019,tl_2014_40019_roads.zip,2769741.192,6394
40021,tl_2014_40021_roads.zip,3000200.461,7429
40023,tl_2014_40023_roads.zip,2273706.062,5163
40025,tl_2014_40025_roads.zip,4079598.809,4350
40027,tl_2014_40027_roads.zip,4505736.316,16249
40029,tl_2014_40029_roads.zip,1523523.035,2688
40031,tl_2014_40031_roads.zip,5382812.023,17977
40033,tl_2014_40033_roads.zip,2328116.922,3860
40035,tl_2014_40035_roads.zip,2713011.851,4980
40037,tl_2014_40037_roads.zip,5232737.869,16973
40039,tl_2014_40039_roads.zip,4053662.943,7737
40041,tl_2014_40041_roads.zip,4459305.179,18627
40043,tl_2014_40043_roads.zip,4119684.215,7624
40045,tl_2014_40045_roads.zip,4452252.161,9887
40047,tl_2014_40047_roads.zip,6325341.303,16608
40049,tl_2014_40049_roads.zip,3293244.797,8997
40051,tl_2014_40051_roads.zip,5926236.651,17278
40053,tl_2014_40053_roads.zip,4722813.779,8772
40055,tl_2014_40055_roads.zip,2342456.95,3821
40057,tl_2014_40057_roads.zip,1624863.379,1944
40059,tl_2014_40059_roads.zip,2837713.581,4268
40061,tl_2014_40061_roads.zip,1885784.567,4604
40063,tl_2014_40063_roads.zip,2359009.378,4630
40065,tl_2014_40065_roads.zip,4683056.655,11435
40067,tl_2014_40067_roads.zip,2162064.204,3994
40069,tl_2014_40069_roads.zip,1672243.34,3421
40071,tl_2014_40071_roads.zip,3986219.827,8698
40073,tl_2014_40073_roads.zip,4740538.184,9387
40075,tl_2014_40075_roads.zip,3316511.33,4974
40077,tl_2014_40077_roads.zip,1915603.151,3551
40079,tl_2014_40079_roads.zip,7294717.561,22921
40081,tl_2014_40081_roads.zip,4357396.535,9356
40083,tl_2014_40083_roads.zip,4609466.67,11467
40085,tl_2014_40085_roads.zip,1873452.414,4766
40087,tl_2014_40087_roads.zip,2079232.959,4208
40089,tl_2014_40089_roads.zip,8459775.464,15689
40091,tl_2014_40091_roads.zip,3053019.359,9140
40093,tl_2014_40093_roads.zip,4356099.54,9078
40095,tl_2014_40095_roads.zip,1384825.685,5286
40097,tl_2014_40097_roads.zip,3459830.263,11858
40099,tl_2014_40099_roads.zip,1591626.7,5377
40101,tl_2014_40101_roads.zip,4899541.925,15505
40103,tl_2014_40103_roads.zip,4925339.745,12166
40105,tl_2014_40105_roads.zip,2174264.414,5018
40107,tl_2014_40107_roads.zip,3180416.924,8384
40109,tl_2014_40109_roads.zip,9317878.693,40188
40111,tl_2014_40111_roads.zip,4101002.864,12865
40113,tl_2014_40113_roads.zip,8921160.105,25154
40115,tl_2014_40115_roads.zip,2278299.352,6734
40117,tl_2014_40117_roads.zip,2490699.863,6480
40119,tl_2014_40119_roads.zip,5125329.38,13417
40121,tl_2014_40121_roads.zip,5152438.692,16468
40123,tl_2014_40123_roads.zip,3739506.991,12658
40125,tl_2014_40125_roads.zip,5144236.339,16622
40127,tl_2014_40127_roads.zip,3100908.536,5602
40129,tl_2014_40129_roads.zip,3208772.794,3338
40131,tl_2014_40131_roads.zip,4270021.998,16098
40133,tl_2014_40133_roads.zip,2710392.584,7033
40135,tl_2014_40135_roads.zip,3182378.275,9994
40137,tl_2014_40137_roads.zip,3846586.012,9661
40139,tl_2014_40139_roads.zip,7805722.096,12219
40141,tl_2014_40141_roads.zip,2953523.256,3961
40143,tl_2014_40143_roads.zip,8564084.257,62987
40145,tl_2014_40145_roads.zip,4268257.479,19380
40147,tl_2014_40147_roads.zip,2428936.141,9125
40149,tl_2014_40149_roads.zip,4087527.133,6989
40151,tl_2014_40151_roads.zip,2606273.638,2526
40153,tl_2014_40153_roads.zip,3533683.504,7107
41001,tl_2014_41001_roads.zip,9217588.281,12905
41003,tl_2014_41003_roads.zip,3359248.551,8351
41005,tl_2014_41005_roads.zip,10480776.64,26431
41007,tl_2014_41007_roads.zip,3686418.382,8641
41009,tl_2014_41009_roads.zip,3237764.187,7246
41011,tl_2014_41011_roads.zip,7081678.468,19405
41013,tl_2014_41013_roads.zip,7896354.495,10186
41015,tl_2014_41015_roads.zip,5276614.84,11715
41017,tl_2014_41017_roads.zip,14238410.59,35659
41019,tl_2014_41019_roads.zip,31255562.62,69917
41021,tl_2014_41021_roads.zip,2400827.778,2725
41023,tl_2014_41023_roads.zip,12689200.82,13075
41025,tl_2014_41025_roads.zip,20710934.35,28766
41027,tl_2014_41027_roads.zip,1544396.084,3243
41029,tl_2014_41029_roads.zip,10053412.43,12425
41031,tl_2014_41031_roads.zip,7894745.973,15737
41033,tl_2014_41033_roads.zip,5600302.595,10287
41035,tl_2014_41035_roads.zip,25130044.26,50296
41037,tl_2014_41037_roads.zip,22331567.84,37674
41039,tl_2014_41039_roads.zip,16624881.98,28776
41041,tl_2014_41041_roads.zip,5218832.588,12936
41043,tl_2014_41043_roads.zip,9968874.157,22122
41045,tl_2014_41045_roads.zip,17315537.08,23254
41047,tl_2014_41047_roads.zip,6477055.749,24611
41049,tl_2014_41049_roads.zip,4861569.477,6724
41051,tl_2014_41051_roads.zip,5424823.365,27379
41053,tl_2014_41053_roads.zip,3527938.594,8649
41055,tl_2014_41055_roads.zip,980092.7791,1025
41057,tl_2014_41057_roads.zip,6172728.813,15275
41059,tl_2014_41059_roads.zip,10597372.88,21359
41061,tl_2014_41061_roads.zip,8231034.906,13945
41063,tl_2014_41063_roads.zip,6852169.401,7123
41065,tl_2014_41065_roads.zip,5886588.17,8351
41067,tl_2014_41067_roads.zip,4960627.578,21669
41069,tl_2014_41069_roads.zip,3483045.464,3854
41071,tl_2014_41071_roads.zip,4105560.442,12064
42001,tl_2014_42001_roads.zip,2623952.358,4721
42003,tl_2014_42003_roads.zip,11906252.88,63307
42005,tl_2014_42005_roads.zip,5365454.026,17472
42007,tl_2014_42007_roads.zip,3247384.44,10971
42009,tl_2014_42009_roads.zip,9609027.768,38258
42011,tl_2014_42011_roads.zip,6491611.86,17606
42013,tl_2014_42013_roads.zip,3246257.59,14589
42015,tl_2014_42015_roads.zip,7934451.056,22052
42017,tl_2014_42017_roads.zip,6677732.659,23304
42019,tl_2014_42019_roads.zip,6048114.185,19927
42021,tl_2014_42021_roads.zip,4498858.906,18240
42023,tl_2014_42023_roads.zip,1068502.33,1545
42025,tl_2014_42025_roads.zip,2170440.488,7686
42027,tl_2014_42027_roads.zip,4591070.697,11095
42029,tl_2014_42029_roads.zip,6154258.004,16444
42031,tl_2014_42031_roads.zip,4315946.158,10089
42033,tl_2014_42033_roads.zip,7107508.81,29847
42035,tl_2014_42035_roads.zip,3040312.151,6064
42037,tl_2014_42037_roads.zip,3909347.835,10677
42039,tl_2014_42039_roads.zip,6859170.822,15617
42041,tl_2014_42041_roads.zip,3905700.243,10708
42043,tl_2014_42043_roads.zip,4150588.3,16725
42045,tl_2014_42045_roads.zip,3232962.843,15113
42047,tl_2014_42047_roads.zip,2923314.982,5424
42049,tl_2014_42049_roads.zip,3952541.601,8895
42051,tl_2014_42051_roads.zip,6211461.004,29778
42053,tl_2014_42053_roads.zip,1964199.586,5059
42055,tl_2014_42055_roads.zip,4160835.397,12659
42057,tl_2014_42057_roads.zip,2035874.85,2737
42059,tl_2014_42059_roads.zip,4852692.325,13379
42061,tl_2014_42061_roads.zip,4276878.569,10871
42063,tl_2014_42063_roads.zip,5649103.454,15208
42065,tl_2014_42065_roads.zip,4183782.422,9240
42067,tl_2014_42067_roads.zip,2330416.415,6937
42069,tl_2014_42069_roads.zip,4180092.635,19015
42071,tl_2014_42071_roads.zip,8090958.067,22876
42073,tl_2014_42073_roads.zip,2849310.636,8768
42075,tl_2014_42075_roads.zip,2768167.996,10982
42077,tl_2014_42077_roads.zip,4833948.877,22766
42079,tl_2014_42079_roads.zip,7325674.285,29399
42081,tl_2014_42081_roads.zip,5670668.398,13876
42083,tl_2014_42083_roads.zip,3228543.255,6577
42085,tl_2014_42085_roads.zip,5688761.554,16041
42087,tl_2014_42087_roads.zip,2161922.612,5773
42089,tl_2014_42089_roads.zip,5723430.994,26074
42091,tl_2014_42091_roads.zip,6745715.171,26069
42093,tl_2014_42093_roads.zip,1166827.533,3340
42095,tl_2014_42095_roads.zip,3980431.738,14582
42097,tl_2014_42097_roads.zip,5130410.352,22028
42099,tl_2014_42099_roads.zip,3365566.728,8321
42101,tl_2014_42101_roads.zip,3917823.055,22714
42103,tl_2014_42103_roads.zip,2971274.302,8647
42105,tl_2014_42105_roads.zip,4010339.094,8563
42107,tl_2014_42107_roads.zip,4486686.78,16608
42109,tl_2014_42109_roads.zip,2953854.112,14619
42111,tl_2014_42111_roads.zip,6411471.617,17655
42113,tl_2014_42113_roads.zip,1988082.705,5293
42115,tl_2014_42115_roads.zip,5082091.938,12885
42117,tl_2014_42117_roads.zip,5146640.93,11075
42119,tl_2014_42119_roads.zip,2141938.713,6454
42121,tl_2014_42121_roads.zip,3099189.088,6257
42123,tl_2014_42123_roads.zip,3658322.793,7216
42125,tl_2014_42125_roads.zip,6221193.516,18922
42127,tl_2014_42127_roads.zip,4693138.843,10770
42129,tl_2014_42129_roads.zip,8611378.895,37031
42131,tl_2014_42131_roads.zip,2347954.14,7570
42133,tl_2014_42133_roads.zip,7818023.809,26384
44001,tl_2014_44001_roads.zip,416264.2569,1735
44003,tl_2014_44003_roads.zip,1706939.431,6652
44005,tl_2014_44005_roads.zip,1149230.735,4753
44007,tl_2014_44007_roads.zip,4122496.064,17005
44009,tl_2014_44009_roads.zip,2362482.872,7566
45001,tl_2014_45001_roads.zip,1724440.157,2523
45003,tl_2014_45003_roads.zip,8085436.025,24045
45005,tl_2014_45005_roads.zip,1790344.661,4432
45007,tl_2014_45007_roads.zip,6980292.822,32241
45009,tl_2014_45009_roads.zip,1852956.964,4212
45011,tl_2014_45011_roads.zip,2842835.423,7692
45013,tl_2014_45013_roads.zip,3881832.438,18013
45015,tl_2014_45015_roads.zip,5561808.235,15276
45017,tl_2014_45017_roads.zip,1596021.276,2699
45019,tl_2014_45019_roads.zip,7623023.599,33682
45021,tl_2014_45021_roads.zip,2719215.548,6268
45023,tl_2014_45023_roads.zip,2566737.379,6133
45025,tl_2014_45025_roads.zip,4747909.491,11427
45027,tl_2014_45027_roads.zip,3481423.798,9284
45029,tl_2014_45029_roads.zip,3607409.585,6828
45031,tl_2014_45031_roads.zip,2109988.217,3506
45033,tl_2014_45033_roads.zip,1413488.156,2679
45035,tl_2014_45035_roads.zip,3466126.177,9425
45037,tl_2014_45037_roads.zip,2013685.863,2825
45039,tl_2014_45039_roads.zip,2775077.246,5528
45041,tl_2014_45041_roads.zip,5296375.959,15298
45043,tl_2014_45043_roads.zip,4148388.901,10025
45045,tl_2014_45045_roads.zip,8181402.318,30376
45047,tl_2014_45047_roads.zip,2284328.089,5068
45049,tl_2014_45049_roads.zip,2311859.414,4247
45051,tl_2014_45051_roads.zip,6570668.154,18736
45053,tl_2014_45053_roads.zip,2776386.416,8190
45055,tl_2014_45055_roads.zip,3756021.878,7909
45057,tl_2014_45057_roads.zip,3390020.41,8723
45059,tl_2014_45059_roads.zip,3609787.004,9133
45061,tl_2014_45061_roads.zip,2258515.109,4589
45063,tl_2014_45063_roads.zip,5733175.829,13410
45065,tl_2014_45065_roads.zip,1677645.523,4922
45067,tl_2014_45067_roads.zip,2149441.172,5390
45069,tl_2014_45069_roads.zip,2189384.859,4007
45071,tl_2014_45071_roads.zip,2903704.765,4780
45073,tl_2014_45073_roads.zip,4307623.531,13560
45075,tl_2014_45075_roads.zip,7064008.962,18701
45077,tl_2014_45077_roads.zip,3999628.412,10233
45079,tl_2014_45079_roads.zip,6430864.233,24730
45081,tl_2014_45081_roads.zip,2361116.438,4275
45083,tl_2014_45083_roads.zip,9500900.9,41676
45085,tl_2014_45085_roads.zip,3978404.048,9679
45087,tl_2014_45087_roads.zip,2530685.728,5577
45089,tl_2014_45089_roads.zip,3314450.666,4345
45091,tl_2014_45091_roads.zip,5928132.752,18983
46003,tl_2014_46003_roads.zip,2470569.082,1614
46005,tl_2014_46005_roads.zip,5239915.869,8400
46007,tl_2014_46007_roads.zip,2175933.324,2610
46009,tl_2014_46009_roads.zip,1867444.771,2524
46011,tl_2014_46011_roads.zip,3263375.506,3517
46013,tl_2014_46013_roads.zip,6145232.363,6266
46015,tl_2014_46015_roads.zip,1560987.561,1214
46017,tl_2014_46017_roads.zip,543738.5571,551
46019,tl_2014_46019_roads.zip,1871425.264,1991
46021,tl_2014_46021_roads.zip,1075609.486,602
46023,tl_2014_46023_roads.zip,2700884.159,1763
46025,tl_2014_46025_roads.zip,2150810.203,1658
46027,tl_2014_46027_roads.zip,1640406.035,1761
46029,tl_2014_46029_roads.zip,2845905.934,3672
46031,tl_2014_46031_roads.zip,2382077.039,1772
46033,tl_2014_46033_roads.zip,3396285.264,3863
46035,tl_2014_46035_roads.zip,1583817.79,1880
46037,tl_2014_46037_roads.zip,3282440.449,5032
46039,tl_2014_46039_roads.zip,1959892.204,2357
46041,tl_2014_46041_roads.zip,1452381.099,951
46043,tl_2014_46043_roads.zip,1489501.205,1068
46045,tl_2014_46045_roads.zip,2817581.825,1894
46047,tl_2014_46047_roads.zip,2344758.74,3384
46049,tl_2014_46049_roads.zip,2467354.919,2100
46051,tl_2014_46051_roads.zip,2741825.005,2065
46053,tl_2014_46053_roads.zip,2258343.254,2672
46055,tl_2014_46055_roads.zip,1742106.759,1259
46057,tl_2014_46057_roads.zip,1939421.609,1544
46059,tl_2014_46059_roads.zip,3145773.927,1808
46061,tl_2014_46061_roads.zip,1314534.12,1420
46063,tl_2014_46063_roads.zip,2234215.274,1324
46065,tl_2014_46065_roads.zip,1975743.675,2305
46067,tl_2014_46067_roads.zip,2510206.131,2250
46069,tl_2014_46069_roads.zip,1625488.936,1335
46071,tl_2014_46071_roads.zip,1637249.979,1548
46073,tl_2014_46073_roads.zip,1156941.829,860
46075,tl_2014_46075_roads.zip,1371624.822,1670
46077,tl_2014_46077_roads.zip,2380609.665,1607
46079,tl_2014_46079_roads.zip,2529383.296,2940
46081,tl_2014_46081_roads.zip,2130434.203,3495
46083,tl_2014_46083_roads.zip,3013865.471,5613
46085,tl_2014_46085_roads.zip,1861017.161,2308
46087,tl_2014_46087_roads.zip,1617758.788,1009
46089,tl_2014_46089_roads.zip,2907488.906,1913
46091,tl_2014_46091_roads.zip,2297465.531,1654
46093,tl_2014_46093_roads.zip,4155287.553,3884
46095,tl_2014_46095_roads.zip,1869597.734,2332
46097,tl_2014_46097_roads.zip,1579833.268,1007
46099,tl_2014_46099_roads.zip,4585017.643,9432
46101,tl_2014_46101_roads.zip,2176336.518,1860
46103,tl_2014_46103_roads.zip,5911713.759,10858
46105,tl_2014_46105_roads.zip,2761513.053,1801
46107,tl_2014_46107_roads.zip,2110529.349,2110
46109,tl_2014_46109_roads.zip,4125100.111,4158
46111,tl_2014_46111_roads.zip,2213644.123,2995
46113,tl_2014_46113_roads.zip,2863775.622,5150
46115,tl_2014_46115_roads.zip,4472778.294,2776
46117,tl_2014_46117_roads.zip,1423253.516,791
46119,tl_2014_46119_roads.zip,1759885.273,840
46121,tl_2014_46121_roads.zip,1976646.939,2952
46123,tl_2014_46123_roads.zip,2737944.56,1816
46125,tl_2014_46125_roads.zip,2470991.821,2081
46127,tl_2014_46127_roads.zip,1845019.083,2290
46129,tl_2014_46129_roads.zip,1257278.487,1403
46135,tl_2014_46135_roads.zip,1931424.646,2266
46137,tl_2014_46137_roads.zip,1130262.776,535
47001,tl_2014_47001_roads.zip,1806874.816,5479
47003,tl_2014_47003_roads.zip,1606740.18,2655
47005,tl_2014_47005_roads.zip,1473305.526,2375
47007,tl_2014_47007_roads.zip,1865946.393,4385
47009,tl_2014_47009_roads.zip,2951197.672,8324
47011,tl_2014_47011_roads.zip,2348486.704,7804
47013,tl_2014_47013_roads.zip,1862349.735,4830
47015,tl_2014_47015_roads.zip,928144.7466,1211
47017,tl_2014_47017_roads.zip,1766948.836,3505
